1642966088,5-2,-14,5,-49,-463,-2974,2948,512,-4992,32512
1642966088,-2,-14,3,-47,-358,-2642,3324,320,-4736,32128
1642966088,-2,-15,5,-49,-411,-2791,2896,512,-4992,32448
1642966088,-2,-15,1,-49,-603,-2204,2922,128,-4928,32256
1642966088,-2,-15,5,-46,-210,-2677,3307,512,-4608,32704
1642966088,-2,-15,6,-52,-699,-2791,3210,640,-5248,32320
1642966088,-2,-16,1,-53,-524,-2905,3421,128,-5376,-32640
1642966088,-2,-16,5,-53,-349,-2633,2983,576,-5376,32192
1642966088,-2,-16,-1,-52,-323,-2528,3298,-128,-5248,32384
1642966088,-2,-16,1,-53,-25,-2659,3771,192,-5312,32256
1642966088,-2,-17,-2,-52,-576,-2572,3376,-256,-5248,-32768
1642966088,-2,-17,5,-49,-463,-2878,3429,512,-4928,32448
1642966088,-2,-17,5,-46,-95,-2502,3368,512,-4608,32128
1642966088,-2,-17,5,-49,-629,-2414,3350,512,-4928,32384
1642966088,-2,-18,6,-52,-568,-2887,3613,640,-5248,32128
1642966088,-2,-18,-1,-53,-148,-2677,3604,-128,-5312,32448
1642966088,-2,-18,5,-46,-866,-2799,3035,512,-4608,32128
1642966088,-2,-19,3,-53,-122,-3254,3166,384,-5312,32512
1642966088,-2,-19,3,-53,-542,-2388,3106,320,-5312,-32640
1642966088,-2,-19,-1,-49,-271,-2781,3088,-192,-4928,32384
1642966088,-2,-19,-1,-49,-673,-3088,2913,-128,-4992,32640
1642966088,-3,-20,6,-49,-629,-2616,3141,640,-4992,32000
1642966088,-3,-20,2,-44,-516,-2852,3071,256,-4480,32192
1642966088,-3,-20,5,-46,-962,-2869,3132,512,-4608,32000
1642966088,-3,-21,3,-49,-927,-3255,3079,384,-4992,32192
1642966088,-3,-21,-1,-53,-1382,-2791,3534,-128,-5376,32000
1642966088,-3,-21,3,-53,-1487,-1916,4199,384,-5376,32256
1642966088,-3,-21,-1,-52,-3044,-620,4496,-128,-5248,-32768
1642966088,-4,-21,5,-52,-4365,935,4847,576,-5248,32128
1642966088,-4,-21,2,-52,-5512,-70,3403,256,-5248,32384
1642966089,-5,-21,3,-50,-5363,-105,3630,320,-5056,32576
1642966089,-5,-21,-2,-48,-2327,-1338,3630,-256,-4864,32128
1642966089,-5,-21,-1,-53,-1224,-2765,2896,-128,-5312,32320
1642966089,-5,-22,-1,-44,-489,-2257,3552,-128,-4480,32256
1642966089,-5,-22,3,-49,-909,-3027,3070,320,-4928,32384
1642966089,-5,-22,2,-53,-121,-3709,2790,256,-5376,32000
1642966089,-5,-23,0,-45,-200,-4042,2187,0,-4544,32000
1642966089,-5,-23,5,-52,393,-3254,2686,512,-5248,32128
1642966089,-5,-24,-2,-53,892,-4715,2309,-256,-5312,32448
1642966089,-5,-24,-1,-48,1250,-5048,1548,-192,-4864,32448
1642966089,-5,-24,1,-49,-61,-3954,2501,192,-4928,32064
1642966089,-5,-25,1,-49,-279,-3674,2843,128,-4928,32448
1642966089,-5,-25,-1,-52,-60,-3893,2922,-128,-5248,32000
1642966089,-5,-26,1,-49,-306,-3578,2764,128,-4992,32192
1642966089,-5,-26,5,-52,-323,-3219,2843,512,-5248,32000
1642966089,-5,-26,-1,-49,-121,-3333,2589,-192,-4928,32576
1642966089,-5,-26,5,-52,105,-2370,3516,512,-5248,32128
1642966089,-5,-27,1,-49,-454,-2467,3202,192,-4928,32256
1642966089,-5,-27,-2,-53,-551,-2380,3228,-256,-5376,32128
1642966089,-5,-27,2,-53,-393,-2431,3237,256,-5312,32512
1642966089,-5,-27,-1,-49,-516,-2703,2668,-128,-4992,32128
1642966089,-5,-28,-1,-52,-393,-2073,2904,-128,-5248,-32704
1642966089,-5,-28,6,-46,-139,-2519,3193,640,-4608,-32768
1642966089,-5,-28,-1,-45,-26,-2730,3220,-192,-4544,32128
1642966089,-6,-28,-1,-46,-218,-2904,3438,-192,-4608,32000
1642966089,-6,-29,-1,-53,-586,-2799,3193,-192,-5312,32256
1642966089,-6,-29,2,-48,-385,-3070,2869,256,-4864,32256
